X,Y,OBJECTID,CODIGO_ACCIDENTADO,FORMULARIO,FECHA_OCURRENCIA_ACC,HORA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,MES_OCURRENCIA_ACC,DIA_OCURRENCIA_ACC,FECHA_HORA_ACC,DIRECCION,CLASE_ACC,LOCALIDAD,CODIGO_VEHICULO,CONDICION,MUERTE_POSTERIOR,FECHA_POSTERIOR_MUERTE,GENERO,EDAD,CONDICION_A
-74.036933589,4.68168092399998,35040,121089,727166500,2007/08/06 05:00:00+00,08:05:00,2007,AGOSTO,LUNES,2007/08/06 13:05:00+00,AK 7-102 FRENTEA ESCUELA DE INFANTERIA,CHOQUE,USAQUEN,3,CONDUCTOR,,,MASCULINO,27,CONDUCTOR
-74.089670524,4.59125609400002,35837,121296,727191200,2007/08/21 05:00:00+00,05:17:00,2007,AGOSTO,MARTES,2007/08/21 10:17:00+00,AV CARACAS-CL 1 S 38,CHOQUE,ANTONIO NARINO,1,CONDUCTOR,,,MASCULINO,33,CONDUCTOR
-74.10892286,4.59280360299999,35840,121299,727191400,2007/08/26 05:00:00+00,22:52:00,2007,AGOSTO,DOMINGO,2007/08/27 03:52:00+00,KR 30-18 S 2,CHOQUE,ANTONIO NARINO,1,MOTOCICLISTA,,,MASCULINO,25,MOTOCICLISTA
-74.045363677,4.73018253999999,36332,120413,727090300,2007/08/12 05:00:00+00,23:20:00,2007,AGOSTO,DOMINGO,2007/08/13 04:20:00+00,AK 19-147 41,CHOQUE,USAQUEN,1,CONDUCTOR,,,MASCULINO,19,CONDUCTOR
-74.13411901,4.58526029699999,36818,120501,727102700,2007/08/05 05:00:00+00,06:00:00,2007,AGOSTO,DOMINGO,2007/08/05 11:00:00+00,TR 33-49A S 0,CHOQUE,TUNJUELITO,1,CONDUCTOR,,,MASCULINO,26,CONDUCTOR
-74.141719128,4.60674832199999,36823,120506,727104300,2007/08/05 05:00:00+00,06:30:00,2007,AGOSTO,DOMINGO,2007/08/05 11:30:00+00,AV BOYACA-CL 39 S 78,CHOQUE,KENNEDY,1,CONDUCTOR,,,MASCULINO,23,CONDUCTOR
-74.124354357,4.62333513999999,37853,119761,727012200,2007/07/26 05:00:00+00,05:30:00,2007,JULIO,JUEVES,2007/07/26 10:30:00+00,AK 68-2C 14,CHOQUE,PUENTE ARANDA,3,CONDUCTOR,,,MASCULINO,22,CONDUCTOR
-74.116205148,4.511183512,38723,123061,727385000,2007/08/26 05:00:00+00,07:30:00,2007,AGOSTO,DOMINGO,2007/08/26 12:30:00+00,AK 1-77 S 0,CHOQUE,USME,1,CONDUCTOR,,,MASCULINO,26,CONDUCTOR
-74.084033226,4.57667370199999,39656,124254,727516800,2007/09/16 05:00:00+00,23:40:00,2007,SEPTIEMBRE,DOMINGO,2007/09/17 04:40:00+00,CL 11-3A S 21,CHOQUE,SAN CRISTOBAL,1,MOTOCICLISTA,,,MASCULINO,28,MOTOCICLISTA
-74.063437059,4.66937014899997,40210,124414,727536000,2007/09/15 05:00:00+00,12:50:00,2007,SEPTIEMBRE,SABADO,2007/09/15 17:50:00+00,AC 80-24 0,CHOQUE,BARRIOS UNIDOS,2,MOTOCICLISTA,,,MASCULINO,30,MOTOCICLISTA
-74.063364153,4.676590809,40870,123623,727453400,2007/09/15 05:00:00+00,16:00:00,2007,SEPTIEMBRE,SABADO,2007/09/15 21:00:00+00,AV CIUDAD DE QUITO-CL 87 11,CHOQUE,BARRIOS UNIDOS,1,MOTOCICLISTA,,,MASCULINO,24,MOTOCICLISTA
-74.051917642,4.65167582399999,41117,123671,727457800,2007/09/05 05:00:00+00,08:37:00,2007,SEPTIEMBRE,MIERCOLES,2007/09/05 13:37:00+00,KR 2-70 60,CHOQUE,CHAPINERO,1,CONDUCTOR,,,MASCULINO,45,CONDUCTOR
-74.160601198,4.58309105299998,41250,124660,727567000,2007/09/22 05:00:00+00,21:30:00,2007,SEPTIEMBRE,SABADO,2007/09/23 02:30:00+00,AV CIUDAD VILLAVIC-KR 69C 0,CHOQUE,CIUDAD BOLIVAR,2,CONDUCTOR,,,MASCULINO,47,CONDUCTOR
-74.092981807,4.717695902,41572,125777,727666400,2007/10/27 05:00:00+00,10:05:00,2007,OCTUBRE,SABADO,2007/10/27 15:05:00+00,AV CIUDAD DE CALI-KR 91 0,CHOQUE,SUBA,1,CONDUCTOR,,,MASCULINO,28,CONDUCTOR
-74.17966528,4.62497222899998,41694,123850,727473200,2007/09/06 05:00:00+00,05:40:00,2007,SEPTIEMBRE,JUEVES,2007/09/06 10:40:00+00,AK 86B-53 S 0,CHOQUE,BOSA,1,MOTOCICLISTA,,,MASCULINO,29,MOTOCICLISTA
-74.0943555,4.57082568300001,41916,123873,727476400,2007/09/09 05:00:00+00,08:24:00,2007,SEPTIEMBRE,DOMINGO,2007/09/09 13:24:00+00,CL 25-7 S 0,CHOQUE,SAN CRISTOBAL,2,MOTOCICLISTA,,,MASCULINO,32,MOTOCICLISTA
-74.178974618,4.62410903900002,46832,131372,728249200,2007/12/08 05:00:00+00,09:55:00,2007,DICIEMBRE,SABADO,2007/12/08 14:55:00+00,AV CIUDAD DE CALI-CL 53 S 0,CHOQUE,BOSA,2,MOTOCICLISTA,,,MASCULINO,30,MOTOCICLISTA
-74.126065236,4.56831207800002,46878,134390,728549300,2007/12/30 05:00:00+00,08:29:00,2007,DICIEMBRE,DOMINGO,2007/12/30 13:29:00+00,AV CARACAS-CL 49A S 1,CHOQUE,TUNJUELITO,1,MOTOCICLISTA,,,MASCULINO,45,MOTOCICLISTA
-74.13901543,4.56095880200002,47862,131609,728271200,2007/11/23 05:00:00+00,11:14:00,2007,NOVIEMBRE,VIERNES,2007/11/23 16:14:00+00,CL 61-18R 31,CHOQUE,CIUDAD BOLIVAR,1,MOTOCICLISTA,,,MASCULINO,22,MOTOCICLISTA
-74.108642943,4.69056437900002,50126,133150,728425200,2007/12/02 05:00:00+00,02:55:00,2007,DICIEMBRE,DOMINGO,2007/12/02 07:55:00+00,AV CIUDAD DE CALI-CL 68 0,CHOQUE,ENGATIVA,2,CONDUCTOR,,,MASCULINO,28,CONDUCTOR
-74.083962069,4.64566612200002,50149,133173,728427200,2007/12/14 05:00:00+00,01:23:00,2007,DICIEMBRE,VIERNES,2007/12/14 06:23:00+00,AC 53-45 0,CHOQUE,TEUSAQUILLO,1,MOTOCICLISTA,,,MASCULINO,25,MOTOCICLISTA
-74.162732265,4.68923524100001,52098,135775,712748500,2007/05/09 05:00:00+00,13:48:00,2007,MAYO,MIERCOLES,2007/05/09 18:48:00+00,CL 170-AV CENTENARIO 126A  24,CHOQUE,FONTIBON,1,CONDUCTOR,,,MASCULINO,27,CONDUCTOR
-74.161502229,4.60812633,54362,138436,726863500,2007/07/21 05:00:00+00,00:00:00,2007,JULIO,SABADO,2007/07/21 05:00:00+00,AV CIUDAD VILLAVIC-KR 77P S 0,CHOQUE,KENNEDY,1,CONDUCTOR,,,MASCULINO,27,CONDUCTOR
-74.045917208,4.66632659099997,54860,142562,728291200,2007/11/19 05:00:00+00,11:50:00,2007,NOVIEMBRE,LUNES,2007/11/19 16:50:00+00,AK 7-86 50,CHOQUE,CHAPINERO,2,CONDUCTOR,,,MASCULINO,25,CONDUCTOR
-74.173658301,4.63407101899998,55183,142685,728530000,2007/12/08 05:00:00+00,12:55:00,2007,DICIEMBRE,SABADO,2007/12/08 17:55:00+00,CL 43-88C S 0,CHOQUE,KENNEDY,3,CONDUCTOR,,,MASCULINO,32,CONDUCTOR
-74.068881137,4.67255774799997,56729,140085,713150400,2007/05/19 05:00:00+00,08:35:00,2007,MAYO,SABADO,2007/05/19 13:35:00+00,AV CIUDAD DE QUITO-CL 79A 0,CHOQUE,BARRIOS UNIDOS,1,CONDUCTOR,,,MASCULINO,47,CONDUCTOR
-74.100548656,4.59571657800001,56853,141068,728194400,2007/11/23 05:00:00+00,07:32:00,2007,NOVIEMBRE,VIERNES,2007/11/23 12:32:00+00,KR 26-2 S 0,CHOQUE,LOS MARTIRES,1,CONDUCTOR,,,MASCULINO,30,CONDUCTOR
-74.162237258,4.59777121899998,56912,142114,727557800,2007/09/23 05:00:00+00,17:50:00,2007,SEPTIEMBRE,DOMINGO,2007/09/23 22:50:00+00,KR 71B-57H 0,CHOQUE,BOSA,2,MOTOCICLISTA,,,MASCULINO,49,MOTOCICLISTA
-74.065523737,4.76051919299999,58883,144748,727543800,2007/09/24 05:00:00+00,07:38:00,2007,SEPTIEMBRE,LUNES,2007/09/24 12:38:00+00,AV BOYACA-CL 170 0,CHOQUE,SUBA,2,CONDUCTOR,,,MASCULINO,24,CONDUCTOR
-74.097399444,4.60693108700002,59314,147036,728234500,2007/11/22 05:00:00+00,10:30:00,2007,NOVIEMBRE,JUEVES,2007/11/22 15:30:00+00,KR 30-6 0,CHOQUE,LOS MARTIRES,1,CONDUCTOR,,,MASCULINO,41,CONDUCTOR
-74.108788146,4.73937297100002,60006,146070,727256200,2007/08/25 05:00:00+00,01:54:00,2007,AGOSTO,SABADO,2007/08/25 06:54:00+00,KR 125-131A 12,CHOQUE,SUBA,1,CONDUCTOR,,,MASCULINO,46,CONDUCTOR
-74.097845032,4.57199508100001,60128,147252,728207000,2007/11/19 05:00:00+00,13:00:00,2007,NOVIEMBRE,LUNES,2007/11/19 18:00:00+00,AK 10-27 S 0,CHOQUE,SAN CRISTOBAL,2,MOTOCICLISTA,,,MASCULINO,32,MOTOCICLISTA
-74.154046594,4.62599316000001,60662,144140,728306600,2007/11/22 05:00:00+00,01:15:00,2007,NOVIEMBRE,JUEVES,2007/11/22 06:15:00+00,CL 36-78P S 16,CHOQUE,KENNEDY,1,MOTOCICLISTA,,,MASCULINO,30,MOTOCICLISTA
-74.096793455,4.61879115400001,62795,144682,727244300,2007/08/18 05:00:00+00,01:10:00,2007,AGOSTO,SABADO,2007/08/18 06:10:00+00,AC 13-36 0,CHOQUE,PUENTE ARANDA,2,MOTOCICLISTA,,,MASCULINO,36,MOTOCICLISTA
-74.124354357,4.62333513999999,65766,149563,727012200,2007/07/26 05:00:00+00,05:30:00,2007,JULIO,JUEVES,2007/07/26 10:30:00+00,AK 68-2C 14,CHOQUE,PUENTE ARANDA,1,CONDUCTOR,,,MASCULINO,35,CONDUCTOR
-74.119311297,4.71956731500001,67171,156161,712471300,2007/03/12 05:00:00+00,08:10:00,2007,MARZO,LUNES,2007/03/12 13:10:00+00,AC 80-112A ,ATROPELLO,ENGATIVA,1,PEATON,,,FEMENINO,76,PEATON
-74.118166437,4.49445437600002,67173,156163,712471600,2007/03/18 05:00:00+00,09:30:00,2007,MARZO,DOMINGO,2007/03/18 14:30:00+00,KR 1A-104 S 18,ATROPELLO,USME,,PEATON,,,MASCULINO,89,PEATON
-74.093325755,4.69755113899998,67206,156196,712478800,2007/03/11 05:00:00+00,06:45:00,2007,MARZO,DOMINGO,2007/03/11 11:45:00+00,AC 80-76 35,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,45,PEATON
-74.141506193,4.66709087200002,67216,156206,712480700,2007/03/10 05:00:00+00,15:00:00,2007,MARZO,SABADO,2007/03/10 20:00:00+00,CL 17-96B ,CAIDA DE OCUPANTE,FONTIBON,,PASAJERO,,,FEMENINO,66,PASAJERO
-74.023976477,4.73269353500001,67347,154200,711326700,2007/01/07 05:00:00+00,00:05:00,2007,ENERO,DOMINGO,2007/01/07 05:05:00+00,AK 7-156 80,ATROPELLO,USAQUEN,,PEATON,,,MASCULINO,27,PEATON
-74.08430193,4.68642161999998,67348,154201,711326800,2007/01/10 05:00:00+00,18:00:00,2007,ENERO,MIERCOLES,2007/01/10 23:00:00+00,CL 78-69B 55,ATROPELLO,ENGATIVA,,PEATON,,,FEMENINO,35,PEATON
-74.139228417,4.59502939399999,67565,154222,711731200,2007/01/16 05:00:00+00,08:30:00,2007,ENERO,MARTES,2007/01/16 13:30:00+00,AU SUR-52 9,ATROPELLO,TUNJUELITO,,PEATON,,,MASCULINO,18,PEATON
-74.135278404,4.70451347199997,67650,155310,712195400,2007/02/07 05:00:00+00,19:10:00,2007,FEBRERO,MIERCOLES,2007/02/08 00:10:00+00,KR 113-63 ,CAIDA DE OCUPANTE,ENGATIVA,,PASAJERO,,,FEMENINO,16,PASAJERO
-74.139458442,4.61861844499998,67672,155332,712199800,2007/02/06 05:00:00+00,15:30:00,2007,FEBRERO,MARTES,2007/02/06 20:30:00+00,AV BOYACA-AV 1 DE MAYO ,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,64,PEATON
-74.139285036,4.559190505,67827,154290,711801300,2007/01/03 05:00:00+00,10:40:00,2007,ENERO,MIERCOLES,2007/01/03 15:40:00+00,AV BOYACA-CL 61 S ,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,72,PEATON
-74.137778389,4.63021757500002,67834,154297,711802100,2007/01/20 05:00:00+00,19:30:00,2007,ENERO,SABADO,2007/01/21 00:30:00+00,AV BOYACA-AV LAS AMERICA ,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,39,PEATON
-74.108421583,4.67385303600003,67897,155363,712204700,2007/02/05 05:00:00+00,20:45:00,2007,FEBRERO,LUNES,2007/02/06 01:45:00+00,CL 53-73A ,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,29,PEATON
-74.145140064,4.592202703,67902,155368,712205500,2007/02/03 05:00:00+00,18:20:00,2007,FEBRERO,SABADO,2007/02/03 23:20:00+00,AV BOYACA-CL 49 S 57,ATROPELLO,TUNJUELITO,,PEATON,,,FEMENINO,45,PEATON
-74.144973561,4.538335953,68092,154361,711812700,2007/01/09 05:00:00+00,12:00:00,2007,ENERO,MARTES,2007/01/09 17:00:00+00,KR 18C-79 S ,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,65,PEATON
-74.140553878,4.613188245,68150,155422,712228900,2007/02/11 05:00:00+00,22:00:00,2007,FEBRERO,DOMINGO,2007/02/12 03:00:00+00,AV BOYACA-CL 37B S ,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,39,PEATON
-74.048228072,4.7377869,68185,155457,712241900,2007/02/15 05:00:00+00,12:30:00,2007,FEBRERO,JUEVES,2007/02/15 17:30:00+00,AU NORTE-153 ,ATROPELLO,USAQUEN,,PEATON,,,MASCULINO,34,PEATON
-74.14352639,4.664852446,68390,155468,712243400,2007/03/18 05:00:00+00,19:45:00,2007,MARZO,DOMINGO,2007/03/19 00:45:00+00,AV CENTENARIO-KR 96A 35,ATROPELLO,FONTIBON,,PEATON,,,FEMENINO,16,PEATON
-74.088814349,4.72727069000001,68497,152417,728718600,2007/12/29 05:00:00+00,15:15:00,2007,DICIEMBRE,SABADO,2007/12/29 20:15:00+00,KR 91-130B 0,CHOQUE,SUBA,2,CONDUCTOR,,,MASCULINO,13,CONDUCTOR
-74.120343776,4.520896354,68656,155541,712259700,2007/03/16 05:00:00+00,12:05:00,2007,MARZO,VIERNES,2007/03/16 17:05:00+00,CL 71-34 S 75,ATROPELLO,USME,,PEATON,,,FEMENINO,5,PEATON
-74.117338628,4.63800318199998,68662,155547,712272200,2007/02/10 05:00:00+00,22:40:00,2007,FEBRERO,SABADO,2007/02/11 03:40:00+00,AK 68-13 48,ATROPELLO,PUENTE ARANDA,,PEATON,,,MASCULINO,39,PEATON
-74.089335627,4.499102639,68663,155548,712272300,2007/02/18 05:00:00+00,14:00:00,2007,FEBRERO,DOMINGO,2007/02/18 19:00:00+00,CL 87B-14 SE 16,ATROPELLO,USME,,PEATON,,,FEMENINO,6,PEATON
-74.072056635,4.71149346300001,68664,155549,712272500,2007/02/22 05:00:00+00,20:05:00,2007,FEBRERO,JUEVES,2007/02/23 01:05:00+00,AV SUBA-KR 127 16,ATROPELLO,SUBA,,PEATON,,,FEMENINO,63,PEATON
-74.139458442,4.61861844499998,68665,155550,712272700,2007/03/03 05:00:00+00,03:30:00,2007,MARZO,SABADO,2007/03/03 08:30:00+00,AV BOYACA-AV 1 DE MAYO ,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,45,PEATON
-74.063443191,4.64945516400002,68666,155551,712272800,2007/03/20 05:00:00+00,19:40:00,2007,MARZO,MARTES,2007/03/21 00:40:00+00,KR 13-63 3,ATROPELLO,CHAPINERO,,PEATON,,,FEMENINO,70,PEATON
-74.137624386,4.54564862500001,68680,155565,712294500,2007/03/19 05:00:00+00,22:10:00,2007,MARZO,LUNES,2007/03/20 03:10:00+00,AV BOYACA-CL 72 S 4,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,32,PEATON
-74.144046612,4.594004176,68681,155566,712294600,2007/03/25 05:00:00+00,17:45:00,2007,MARZO,DOMINGO,2007/03/25 22:45:00+00,DG 47-56 S 5,CHOQUE,TUNJUELITO,,PEATON,,,FEMENINO,,PEATON
-74.100835623,4.56221170100002,68684,155569,712294700,2007/03/31 05:00:00+00,16:26:00,2007,MARZO,SABADO,2007/03/31 21:26:00+00,KR 5-36 S 4,ATROPELLO,SAN CRISTOBAL,,PEATON,,,FEMENINO,7,PEATON
-74.142750944,4.66454599899998,68944,155635,712320700,2007/02/14 05:00:00+00,07:55:00,2007,FEBRERO,MIERCOLES,2007/02/14 12:55:00+00,AV CENTENARIO-KR 90 89,CHOQUE,FONTIBON,,PEATON,,,MASCULINO,46,PEATON
-74.108674458,4.69070349200001,68950,155641,712321800,2007/02/20 05:00:00+00,09:30:00,2007,FEBRERO,MARTES,2007/02/20 14:30:00+00,AV CIUDAD DE CALI-CL 68 41,ATROPELLO,ENGATIVA,,PEATON,,,MASCULINO,86,PEATON
-74.103947011,4.605426346,69113,154605,711988400,2007/01/13 05:00:00+00,15:15:00,2007,ENERO,SABADO,2007/01/13 20:15:00+00,CL 3-32 7,ATROPELLO,PUENTE ARANDA,,PEATON,,,MASCULINO,81,PEATON
-74.030574897,4.76591146700002,69116,154608,711989000,2007/01/24 05:00:00+00,12:02:00,2007,ENERO,MIERCOLES,2007/01/24 17:02:00+00,CL 189-32A 27,ATROPELLO,USAQUEN,,PEATON,,,MASCULINO,81,PEATON
-74.032132137,4.72609801700003,69150,154642,711994200,2007/01/11 05:00:00+00,18:00:00,2007,ENERO,JUEVES,2007/01/11 23:00:00+00,AK 9-147 46,CAIDA DE OCUPANTE,USAQUEN,1,PASAJERO,,,FEMENINO,29,PASAJERO
-74.145625409,4.63153344199998,69154,154646,711995200,2007/02/13 05:00:00+00,19:20:00,2007,FEBRERO,MARTES,2007/02/14 00:20:00+00,AV LAS AMERICA-KR 78B 4,ATROPELLO,KENNEDY,,PEATON,,,FEMENINO,46,PEATON
-74.074161596,4.61251946499999,69156,154648,711995500,2007/03/25 05:00:00+00,07:30:00,2007,MARZO,DOMINGO,2007/03/25 12:30:00+00,AV CARACAS-CL 24 10,ATROPELLO,SANTA FE,,PEATON,,,MASCULINO,80,PEATON
-74.07648463,4.60224156100003,69217,155713,712347100,2007/02/17 05:00:00+00,21:00:00,2007,FEBRERO,SABADO,2007/02/18 02:00:00+00,KR 10-14 ,ATROPELLO,SANTA FE,1,PASAJERO,,,FEMENINO,21,MOTOCICLISTA
-74.063895318,4.64705598799998,69410,154707,712005500,2007/01/18 05:00:00+00,17:00:00,2007,ENERO,JUEVES,2007/01/18 22:00:00+00,AK 13-60 30,ATROPELLO,CHAPINERO,,PEATON,,,FEMENINO,51,PEATON
-74.136235683,4.58431679500001,69454,155756,712353500,2007/02/16 05:00:00+00,07:15:00,2007,FEBRERO,VIERNES,2007/02/16 12:15:00+00,CL 51-32 S ,CHOQUE,TUNJUELITO,1,PASAJERO,,,FEMENINO,39,PASAJERO
-74.097506028,4.58405396900002,69674,155782,712357500,2007/02/19 05:00:00+00,10:10:00,2007,FEBRERO,LUNES,2007/02/19 15:10:00+00,AV CARACAS-CL 15 S 20,ATROPELLO,ANTONIO NARINO,,PEATON,,,MASCULINO,85,PEATON
-74.107365384,4.73898339499999,69706,155814,712371000,2007/02/20 05:00:00+00,06:50:00,2007,FEBRERO,MARTES,2007/02/20 11:50:00+00,KR 124-132 11,ATROPELLO,SUBA,,CONDUCTOR,,,MASCULINO,9,CONDUCTOR
-74.13693648,4.55356153100001,69914,154821,712143700,2007/01/29 05:00:00+00,09:30:00,2007,ENERO,LUNES,2007/01/29 14:30:00+00,AV BOYACA-CL 65 S ,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,,PEATON
-74.149784819,4.54785765000003,69925,154832,712145400,2007/02/01 05:00:00+00,10:10:00,2007,FEBRERO,JUEVES,2007/02/01 15:10:00+00,DG 70-18 19,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,71,PEATON
-74.168600227,4.62303486600001,69980,155892,712381600,2007/02/22 05:00:00+00,05:05:00,2007,FEBRERO,JUEVES,2007/02/22 10:05:00+00,KR 89B-45 S ,ATROPELLO,KENNEDY,,PEATON,,,FEMENINO,40,PEATON
-74.091515988,4.61419910199999,70153,154866,712054700,2007/01/21 05:00:00+00,00:15:00,2007,ENERO,DOMINGO,2007/01/21 05:15:00+00,AV CIUDAD DE QUITO-CL 13 ,ATROPELLO,LOS MARTIRES,,PEATON,,,MASCULINO,24,PEATON
-74.123736735,4.573962021,70243,155961,712407000,2007/02/28 05:00:00+00,17:30:00,2007,FEBRERO,MIERCOLES,2007/02/28 22:30:00+00,AV CARACAS-CL 45 S 17,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,,,FEMENINO,75,PEATON
-74.105870667,4.59610447300003,70417,154937,712072400,2007/01/30 05:00:00+00,09:20:00,2007,ENERO,MARTES,2007/01/30 14:20:00+00,KR 30-12 S 60,ATROPELLO,ANTONIO NARINO,,PEATON,,,FEMENINO,36,PEATON
-74.052187189,4.71467425700001,70420,154940,712072500,2007/02/04 05:00:00+00,02:00:00,2007,FEBRERO,DOMINGO,2007/02/04 07:00:00+00,AU NORTE-128C ,CHOQUE,USAQUEN,1,PASAJERO,,,MASCULINO,18,PASAJERO
-74.052187189,4.71467425700001,70421,154941,712072500,2007/02/04 05:00:00+00,02:00:00,2007,FEBRERO,DOMINGO,2007/02/04 07:00:00+00,AU NORTE-128C ,CHOQUE,USAQUEN,1,PASAJERO,,,MASCULINO,19,PASAJERO
-74.065006894,4.747747909,70423,154943,712072600,2007/02/13 05:00:00+00,20:05:00,2007,FEBRERO,MARTES,2007/02/14 01:05:00+00,AV BOYACA-CL 163 31,ATROPELLO,SUBA,,PEATON,,,FEMENINO,20,PEATON
-74.139665973,4.59512402000001,70426,154946,712072900,2007/04/05 05:00:00+00,03:50:00,2007,ABRIL,JUEVES,2007/04/05 08:50:00+00,AU SUR-52 51,ATROPELLO,TUNJUELITO,,PEATON,,,MASCULINO,21,PEATON
-74.107946198,4.62810428500001,70429,154949,712073100,2007/03/31 05:00:00+00,19:30:00,2007,MARZO,SABADO,2007/04/01 00:30:00+00,CL 13-52 ,CHOQUE,PUENTE ARANDA,,PEATON,,,MASCULINO,53,PEATON
-74.112786505,4.55534673699998,70430,154950,712073200,2007/03/09 05:00:00+00,06:25:00,2007,MARZO,VIERNES,2007/03/09 11:25:00+00,CL 48-51 S ,ATROPELLO,RAFAEL URIBE URIBE,,PEATON,,,FEMENINO,51,PEATON
-74.162892771,4.63477429199997,70454,155979,712409200,2007/02/26 05:00:00+00,13:15:00,2007,FEBRERO,LUNES,2007/02/26 18:15:00+00,AV CIUDAD DE CALI-CL 37A S 55,ATROPELLO,KENNEDY,1,PEATON,,,MASCULINO,60,PEATON
-74.11644076,4.612574521,70455,155980,712409300,2007/03/02 05:00:00+00,11:10:00,2007,MARZO,VIERNES,2007/03/02 16:10:00+00,KR 46-2A 64,ATROPELLO,PUENTE ARANDA,1,PEATON,,,MASCULINO,84,PEATON
-74.10824098,4.62707777700001,70503,156028,712590300,2007/03/12 05:00:00+00,06:15:00,2007,MARZO,LUNES,2007/03/12 11:15:00+00,AV LAS AMERICA-KR 51 39,ATROPELLO,PUENTE ARANDA,,PEATON,,,MASCULINO,9,PEATON
-74.111282102,4.666460739,70640,154965,712076500,2007/01/24 05:00:00+00,00:50:00,2007,ENERO,MIERCOLES,2007/01/24 05:50:00+00,AV BOYACA-CL 26 ,ATROPELLO,ENGATIVA,,PEATON,,,FEMENINO,65,PEATON
-74.177586801,4.59181515300003,70931,155060,712103500,2007/02/05 05:00:00+00,15:30:00,2007,FEBRERO,LUNES,2007/02/05 20:30:00+00,TR 75-60 S ,CAIDA DE OCUPANTE,CIUDAD BOLIVAR,1,PASAJERO,,,FEMENINO,60,PASAJERO
-74.13971888,4.561776657,70932,155061,712103700,2007/01/28 05:00:00+00,10:10:00,2007,ENERO,DOMINGO,2007/01/28 15:10:00+00,DG 62-19A S 53,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,18,PEATON
-74.123416548,4.64167932100003,71195,155130,712139900,2007/02/03 05:00:00+00,14:45:00,2007,FEBRERO,SABADO,2007/02/03 19:45:00+00,AC 13-69 ,ATROPELLO,FONTIBON,,PEATON,,,FEMENINO,27,PEATON
-74.090238087,4.60740812799997,71209,155144,712142000,2007/02/01 05:00:00+00,18:20:00,2007,FEBRERO,JUEVES,2007/02/01 23:20:00+00,KR 24-10 51,ATROPELLO,LOS MARTIRES,,PEATON,,,MASCULINO,40,PEATON
-74.090448013,4.517339101,71295,160004,726838100,2007/07/14 05:00:00+00,06:30:00,2007,JULIO,SABADO,2007/07/14 11:30:00+00,CL 74-14 SE 91,ATROPELLO,SAN CRISTOBAL,,PEATON,,,FEMENINO,45,PEATON
-74.189849229,4.621540487,71311,160020,726863400,2007/07/24 05:00:00+00,14:10:00,2007,JULIO,MARTES,2007/07/24 19:10:00+00,CL 62-87B 64,ATROPELLO,BOSA,,PEATON,,,MASCULINO,11,PEATON
-74.166090943,4.579781303,71314,160023,726863600,2007/08/01 05:00:00+00,20:30:00,2007,AGOSTO,MIERCOLES,2007/08/02 01:30:00+00,CL 69I-72B S 5,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,MASCULINO,18,PEATON
-74.037770936,4.76461296899998,71315,160024,726863700,2007/08/03 05:00:00+00,17:30:00,2007,AGOSTO,VIERNES,2007/08/03 22:30:00+00,CL 187-16 34,ATROPELLO,USAQUEN,,PEATON,,,MASCULINO,79,PEATON
-74.149886824,4.558156768,71364,158062,713086300,2007/05/21 05:00:00+00,14:05:00,2007,MAYO,LUNES,2007/05/21 19:05:00+00,TR 19-68 S 7,ATROPELLO,CIUDAD BOLIVAR,,CONDUCTOR,,,MASCULINO,33,CONDUCTOR
-74.154595083,4.62096023399999,71384,158082,713090700,2007/05/08 05:00:00+00,08:15:00,2007,MAYO,MARTES,2007/05/08 13:15:00+00,KR 78-39A S 90,ATROPELLO,KENNEDY,,PEATON,,,FEMENINO,61,PEATON
-74.151244096,4.61726016300003,71432,159012,726485500,2007/06/07 05:00:00+00,19:45:00,2007,JUNIO,JUEVES,2007/06/08 00:45:00+00,AV 1 DE MAYO-KR 39 32,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,66,PEATON
-74.13559118,4.63931410200001,71471,159051,726492100,2007/06/05 05:00:00+00,05:10:00,2007,JUNIO,MARTES,2007/06/05 10:10:00+00,AV BOYACA-CL 9 0,ATROPELLO,KENNEDY,,PEATON,,,MASCULINO,50,PEATON
-74.142520556,4.54342860200001,71482,159062,726510600,2007/05/30 05:00:00+00,20:50:00,2007,MAYO,MIERCOLES,2007/05/31 01:50:00+00,DG 74-18 36,ATROPELLO,CIUDAD BOLIVAR,,PEATON,,,FEMENINO,6,PEATON
